burst,Ind_ID,new_burst,attribution_merged,activity,id,split
burst_1,Nakhu,307045,Remove,Remove,Nakhu_307045,train
burst_1,Nakhu,308145,Resting,Inactive,Nakhu_308145,train
burst_1,Nakhu,308146,Eating,Active,Nakhu_308146,train
burst_1,Nakhu,308147,Eating,Active,Nakhu_308147,train
burst_1,Nakhu,308148,Eating,Active,Nakhu_308148,test
burst_1,Nakhu,308149,Eating,Active,Nakhu_308149,train
burst_1,Nakhu,308150,Resting,Inactive,Nakhu_308150,train
burst_1,Nakhu,308151,Resting,Inactive,Nakhu_308151,train
burst_1,Nakhu,308152,Walking,Active,Nakhu_308152,train
burst_1,Nakhu,309689,Resting,Inactive,Nakhu_309689,test
burst_1,Nakhu,309690,Resting,Inactive,Nakhu_309690,test
burst_1,Nakhu,309691,Remove,Remove,Nakhu_309691,train
burst_1,Nakhu,309692,Walking,Active,Nakhu_309692,train
burst_1,Nakhu,309693,Eating,Active,Nakhu_309693,train
burst_1,Nakhu,309694,Remove,Remove,Nakhu_309694,train
burst_1,Nakhu,309695,Walking,Active,Nakhu_309695,train
burst_1,Nakhu,309696,Walking,Active,Nakhu_309696,test
burst_1,Nakhu,309697,Remove,Remove,Nakhu_309697,train
burst_1,Nakhu,309698,Eating,Active,Nakhu_309698,train
burst_1,Nakhu,309699,Eating,Active,Nakhu_309699,train
burst_1,Nakhu,309700,Eating,Active,Nakhu_309700,train
burst_1,Nakhu,309701,Resting,Inactive,Nakhu_309701,train
burst_1,Nakhu,309702,Eating,Active,Nakhu_309702,train
burst_1,Nakhu,309703,Eating,Active,Nakhu_309703,test
burst_1,Nakhu,309704,Walking,Active,Nakhu_309704,train
burst_1,Nakhu,309705,Remove,Remove,Nakhu_309705,test
burst_1,Nakhu,309706,Walking,Active,Nakhu_309706,train
burst_1,Nakhu,309707,Eating,Active,Nakhu_309707,test
burst_1,Nakhu,309711,Remove,Remove,Nakhu_309711,test
burst_1,Nakhu,309712,Eating,Active,Nakhu_309712,train
burst_1,Nakhu,309713,Remove,Remove,Nakhu_309713,train
burst_1,Nakhu,309714,Walking,Active,Nakhu_309714,train
burst_1,Nakhu,309715,Eating,Active,Nakhu_309715,train
burst_1,Nakhu,309716,Walking,Active,Nakhu_309716,train
burst_1,Nakhu,309717,Eating,Active,Nakhu_309717,test
burst_1,Nakhu,309718,Resting,Inactive,Nakhu_309718,train
burst_1,Nakhu,309719,Resting,Inactive,Nakhu_309719,train
burst_1,Nakhu,309720,Eating,Active,Nakhu_309720,train
burst_1,Nakhu,309721,Walking,Active,Nakhu_309721,train
burst_1,Nakhu,309722,Walking,Active,Nakhu_309722,train
burst_1,Nakhu,309723,Eating,Active,Nakhu_309723,train
burst_1,Nakhu,309724,Walking,Active,Nakhu_309724,train
burst_1,Nakhu,309725,Remove,Remove,Nakhu_309725,train
burst_1,Nakhu,309726,Remove,Remove,Nakhu_309726,train
burst_1,Nakhu,309727,Walking,Active,Nakhu_309727,test
burst_1,Nakhu,322355,Resting,Inactive,Nakhu_322355,test
burst_1,Nakhu,322356,Remove,Remove,Nakhu_322356,train
burst_1,Nakhu,322357,Resting,Inactive,Nakhu_322357,train
burst_1,Nakhu,322358,Eating,Active,Nakhu_322358,train
burst_1,Nakhu,322359,Eating,Active,Nakhu_322359,train
burst_1,Nakhu,322360,Eating,Active,Nakhu_322360,train
burst_1,Nakhu,322361,Eating,Active,Nakhu_322361,train
burst_1,Nakhu,322362,Remove,Remove,Nakhu_322362,train
burst_1,Nakhu,322363,Remove,Remove,Nakhu_322363,train
burst_1,Nakhu,322364,Remove,Remove,Nakhu_322364,train
burst_1,Nakhu,322365,Eating,Active,Nakhu_322365,train
burst_1,Nakhu,322366,Remove,Remove,Nakhu_322366,train
burst_1,Nakhu,322367,Eating,Active,Nakhu_322367,test
burst_1,Nakhu,322368,Eating,Active,Nakhu_322368,train
burst_1,Nakhu,322369,Resting,Inactive,Nakhu_322369,train
burst_1,Nakhu,322370,Resting,Inactive,Nakhu_322370,test
burst_1,Nakhu,322371,Resting,Inactive,Nakhu_322371,test
burst_1,Nakhu,322372,Resting,Inactive,Nakhu_322372,train
burst_1,Nakhu,322373,Eating,Active,Nakhu_322373,train
burst_1,Nakhu,322374,Eating,Active,Nakhu_322374,test
burst_1,Nakhu,326043,Resting,Inactive,Nakhu_326043,train
burst_1,Nakhu,326044,Eating,Active,Nakhu_326044,train
burst_1,Nakhu,326045,Eating,Active,Nakhu_326045,train
burst_1,Nakhu,326046,Eating,Active,Nakhu_326046,test
burst_1,Nakhu,326047,Eating,Active,Nakhu_326047,test
burst_1,Nakhu,326048,Resting,Inactive,Nakhu_326048,test
burst_1,Nakhu,326049,Eating,Active,Nakhu_326049,train
burst_1,Nakhu,326050,Resting,Inactive,Nakhu_326050,train
burst_1,Nakhu,326051,Resting,Inactive,Nakhu_326051,train
burst_1,Nakhu,326052,Resting,Inactive,Nakhu_326052,train
burst_1,Nakhu,326053,Resting,Inactive,Nakhu_326053,train
burst_1,Nakhu,326054,Walking,Active,Nakhu_326054,test
burst_1,Nakhu,326055,Walking,Active,Nakhu_326055,train
burst_1,Nakhu,326056,Self-scratching,Active,Nakhu_326056,test
burst_1,Nakhu,326057,Walking,Active,Nakhu_326057,test
burst_1,Nakhu,326058,Eating,Active,Nakhu_326058,train
burst_1,Nakhu,326059,Resting,Inactive,Nakhu_326059,train
burst_1,Nakhu,326060,Walking,Active,Nakhu_326060,train
burst_1,Nakhu,326061,Eating,Active,Nakhu_326061,train
burst_1,Nakhu,326062,Remove,Remove,Nakhu_326062,test
burst_1,Ndawanya,313688,Eating,Active,Ndawanya_313688,train
burst_1,Ndawanya,313689,Eating,Active,Ndawanya_313689,train
burst_1,Ndawanya,313690,Self-scratching,Active,Ndawanya_313690,train
burst_1,Ndawanya,313691,Eating,Active,Ndawanya_313691,train
burst_1,Ndawanya,313692,Eating,Active,Ndawanya_313692,train
burst_1,Ndawanya,313693,Remove,Remove,Ndawanya_313693,train
burst_1,Ndawanya,313694,Remove,Remove,Ndawanya_313694,train
burst_1,Ndawanya,313695,Remove,Remove,Ndawanya_313695,train
burst_1,Ndawanya,313696,Remove,Remove,Ndawanya_313696,test
burst_1,Ndawanya,313697,Resting,Inactive,Ndawanya_313697,train
burst_1,Ndawanya,313698,Walking,Active,Ndawanya_313698,train
burst_1,Ndawanya,313699,Eating,Active,Ndawanya_313699,train
burst_1,Ndawanya,313700,Resting,Inactive,Ndawanya_313700,train
burst_1,Ndawanya,313701,Eating,Active,Ndawanya_313701,train
burst_1,Ndawanya,313702,Remove,Remove,Ndawanya_313702,test
burst_1,Ndawanya,313703,Eating,Active,Ndawanya_313703,train
burst_1,Ndawanya,313704,Eating,Active,Ndawanya_313704,train
burst_1,Ndawanya,313705,Walking,Active,Ndawanya_313705,train
burst_1,Ndawanya,313706,Remove,Remove,Ndawanya_313706,train
burst_1,Ndawanya,313707,Eating,Active,Ndawanya_313707,train
burst_1,Ndawanya,342472,Eating,Active,Ndawanya_342472,train
burst_1,Ndawanya,342473,Eating,Active,Ndawanya_342473,train
burst_1,Ndawanya,342474,Remove,Remove,Ndawanya_342474,test
burst_1,Ndawanya,342475,Eating,Active,Ndawanya_342475,test
burst_1,Ndawanya,342476,Remove,Remove,Ndawanya_342476,train
burst_1,Ndawanya,342477,Eating,Active,Ndawanya_342477,train
burst_1,Ndawanya,342478,Eating,Active,Ndawanya_342478,train
burst_1,Ndawanya,342479,Resting,Inactive,Ndawanya_342479,test
burst_1,Ndawanya,342480,Resting,Inactive,Ndawanya_342480,train
burst_1,Ndawanya,342481,Walking,Active,Ndawanya_342481,train
burst_1,Ndawanya,342482,Remove,Remove,Ndawanya_342482,train
burst_1,Ndawanya,342483,Eating,Active,Ndawanya_342483,train
burst_1,Ndawanya,342484,Eating,Active,Ndawanya_342484,train
burst_1,Ndawanya,342485,Eating,Active,Ndawanya_342485,train
burst_1,Ndawanya,342486,Walking,Active,Ndawanya_342486,train
burst_1,Ndawanya,342487,Eating,Active,Ndawanya_342487,train
burst_1,Ndawanya,342488,Eating,Active,Ndawanya_342488,test
burst_1,Ndawanya,342489,Remove,Remove,Ndawanya_342489,train
burst_1,Ndawanya,342490,Eating,Active,Ndawanya_342490,train
burst_1,Ndawanya,342491,Eating,Active,Ndawanya_342491,test
burst_1,Okefenokee,70847,Remove,Remove,Okefenokee_70847,train
burst_1,Okefenokee,77460,Resting,Inactive,Okefenokee_77460,train
burst_1,Okefenokee,77461,Resting,Inactive,Okefenokee_77461,train
burst_1,Okefenokee,77462,Resting,Inactive,Okefenokee_77462,train
burst_1,Okefenokee,77463,Resting,Inactive,Okefenokee_77463,test
burst_1,Okefenokee,77565,Remove,Remove,Okefenokee_77565,train
burst_1,Okefenokee,79456,Eating,Active,Okefenokee_79456,train
burst_1,Okefenokee,79457,Resting,Inactive,Okefenokee_79457,train
burst_1,Okefenokee,79458,Resting,Inactive,Okefenokee_79458,train
burst_1,Okefenokee,79459,Resting,Inactive,Okefenokee_79459,test
burst_1,Okefenokee,79460,Remove,Remove,Okefenokee_79460,train
burst_1,Okefenokee,79461,Resting,Inactive,Okefenokee_79461,test
burst_1,Okefenokee,79528,Resting,Inactive,Okefenokee_79528,train
burst_1,Okefenokee,80479,Grooming actor,Active,Okefenokee_80479,test
burst_1,Okefenokee,80480,Grooming receiver,Inactive,Okefenokee_80480,train
burst_1,Okefenokee,80481,Resting,Inactive,Okefenokee_80481,train
burst_1,Okefenokee,93774,Walking,Active,Okefenokee_93774,train
burst_1,Okefenokee,93907,Eating,Active,Okefenokee_93907,train
burst_1,Okefenokee,93908,Walking,Active,Okefenokee_93908,train
burst_1,Okefenokee,93909,Grooming actor,Active,Okefenokee_93909,train
burst_1,Okefenokee,100584,Walking,Active,Okefenokee_100584,train
burst_1,Okefenokee,100585,Resting,Inactive,Okefenokee_100585,test
burst_1,Okefenokee,100586,Eating,Active,Okefenokee_100586,train
burst_1,Okefenokee,100587,Eating,Active,Okefenokee_100587,test
burst_1,Okefenokee,100588,Resting,Inactive,Okefenokee_100588,train
burst_1,Okefenokee,100589,Eating,Active,Okefenokee_100589,test
burst_1,Okefenokee,158309,Resting,Inactive,Okefenokee_158309,train
burst_1,Okefenokee,158310,Remove,Remove,Okefenokee_158310,test
burst_1,Okefenokee,158311,Resting,Inactive,Okefenokee_158311,train
burst_1,Okefenokee,158312,Resting,Inactive,Okefenokee_158312,train
burst_1,Okefenokee,158313,Resting,Inactive,Okefenokee_158313,train
burst_1,Okefenokee,158314,Eating,Active,Okefenokee_158314,train
burst_1,Okefenokee,158315,Eating,Active,Okefenokee_158315,train
burst_1,Okefenokee,179146,Running,Active,Okefenokee_179146,train
burst_1,Okefenokee,179152,Resting,Inactive,Okefenokee_179152,train
burst_1,Okefenokee,179153,Resting,Inactive,Okefenokee_179153,train
burst_1,Okefenokee,179154,Resting,Inactive,Okefenokee_179154,test
burst_1,Okefenokee,179155,Resting,Inactive,Okefenokee_179155,train
burst_1,Okefenokee,179156,Resting,Inactive,Okefenokee_179156,test
burst_1,Okefenokee,179157,Resting,Inactive,Okefenokee_179157,test
burst_1,Okefenokee,179160,Walking,Active,Okefenokee_179160,train
burst_1,Okefenokee,179161,Resting,Inactive,Okefenokee_179161,train
burst_1,Okefenokee,179162,Resting,Inactive,Okefenokee_179162,train
burst_1,Okefenokee,179163,Resting,Inactive,Okefenokee_179163,train
burst_1,Okefenokee,179164,Resting,Inactive,Okefenokee_179164,train
burst_1,Okefenokee,179165,Remove,Remove,Okefenokee_179165,train
burst_1,Pomelo,88553,Eating,Active,Pomelo_88553,test
burst_1,Pomelo,88554,Eating,Active,Pomelo_88554,train
burst_1,Pomelo,88555,Eating,Active,Pomelo_88555,train
burst_1,Pomelo,88556,Eating,Active,Pomelo_88556,train
burst_1,Pomelo,88557,Walking,Active,Pomelo_88557,train
burst_1,Pomelo,88558,Eating,Active,Pomelo_88558,train
burst_1,Pomelo,88559,Grooming actor,Active,Pomelo_88559,train
burst_1,Pomelo,88560,Resting,Inactive,Pomelo_88560,train
burst_1,Pomelo,88561,Eating,Active,Pomelo_88561,train
burst_1,Pomelo,88570,Eating,Active,Pomelo_88570,train
burst_1,Pomelo,88571,Eating,Active,Pomelo_88571,train
burst_1,Pomelo,88572,Eating,Active,Pomelo_88572,train
burst_1,Pomelo,88573,Walking,Active,Pomelo_88573,train
burst_1,Pomelo,142122,Remove,Remove,Pomelo_142122,train
burst_1,Pomelo,142123,Remove,Remove,Pomelo_142123,train
burst_1,Pomelo,142124,Remove,Remove,Pomelo_142124,train
burst_1,Pomelo,142125,Eating,Active,Pomelo_142125,train
burst_1,Pomelo,142126,Remove,Remove,Pomelo_142126,train
burst_1,Pomelo,142127,Remove,Remove,Pomelo_142127,train
burst_1,Pomelo,142128,Remove,Remove,Pomelo_142128,train
burst_1,Pomelo,142129,Remove,Remove,Pomelo_142129,test
burst_1,Pomelo,160490,Remove,Remove,Pomelo_160490,test
burst_1,Pomelo,160491,Resting,Inactive,Pomelo_160491,train
burst_1,Pomelo,160492,Resting,Inactive,Pomelo_160492,train
burst_1,Pomelo,160493,Resting,Inactive,Pomelo_160493,train
burst_1,Pomelo,160494,Resting,Inactive,Pomelo_160494,train
burst_1,Pomelo,160495,Remove,Remove,Pomelo_160495,train
burst_1,Pomelo,160496,Remove,Remove,Pomelo_160496,train
burst_1,Pomelo,160497,Remove,Remove,Pomelo_160497,test
burst_1,Pomelo,160498,Eating,Active,Pomelo_160498,train
burst_1,Pomelo,160499,Remove,Remove,Pomelo_160499,train
burst_1,Pomelo,160500,Remove,Remove,Pomelo_160500,train
burst_1,Pomelo,160504,Remove,Remove,Pomelo_160504,train
burst_1,Pomelo,161586,Resting,Inactive,Pomelo_161586,train
burst_1,Pomelo,161587,Eating,Active,Pomelo_161587,test
burst_1,Pomelo,161589,Eating,Active,Pomelo_161589,train
burst_1,Pomelo,161590,Eating,Active,Pomelo_161590,test
burst_1,Pomelo,161591,Eating,Active,Pomelo_161591,train
burst_1,Pomelo,161592,Remove,Remove,Pomelo_161592,test
burst_1,Pomelo,300225,Resting,Inactive,Pomelo_300225,train
burst_1,Pomelo,300226,Resting,Inactive,Pomelo_300226,train
burst_1,Pomelo,300227,Resting,Inactive,Pomelo_300227,train
burst_1,Pomelo,300228,Remove,Remove,Pomelo_300228,train
burst_1,Pomelo,300229,Resting,Inactive,Pomelo_300229,test
burst_1,Pomelo,300230,Resting,Inactive,Pomelo_300230,train
burst_1,Pomelo,300231,Walking,Active,Pomelo_300231,train
burst_1,Pomelo,300232,Eating,Active,Pomelo_300232,train
burst_1,Pomelo,300233,Resting,Inactive,Pomelo_300233,test
burst_1,Pomelo,300234,Eating,Active,Pomelo_300234,train
burst_1,Pomelo,300235,Remove,Remove,Pomelo_300235,train
burst_1,Pomelo,300236,Remove,Remove,Pomelo_300236,train
burst_1,Pomelo,300237,Walking,Active,Pomelo_300237,train
burst_1,Pomelo,300238,Walking,Active,Pomelo_300238,train
burst_1,Pomelo,300239,Eating,Active,Pomelo_300239,train
burst_1,Pomelo,300240,Resting,Inactive,Pomelo_300240,train
burst_1,Pomelo,300241,Resting,Inactive,Pomelo_300241,train
burst_1,Pomelo,300242,Resting,Inactive,Pomelo_300242,train
burst_1,Pomelo,300243,Eating,Active,Pomelo_300243,test
burst_1,Pomelo,300244,Remove,Remove,Pomelo_300244,train
burst_1,Pomelo,300245,Remove,Remove,Pomelo_300245,test
burst_1,Pomelo,304140,Grooming receiver,Inactive,Pomelo_304140,test
burst_1,Pomelo,304141,Grooming receiver,Inactive,Pomelo_304141,train
burst_1,Pomelo,304142,Resting,Inactive,Pomelo_304142,test
burst_1,Pomelo,304143,Resting,Inactive,Pomelo_304143,test
burst_1,Pomelo,304144,Remove,Remove,Pomelo_304144,train
burst_1,Pomelo,304145,Remove,Remove,Pomelo_304145,train
burst_1,Pomelo,304146,Remove,Remove,Pomelo_304146,train
burst_1,Pomelo,304147,Resting,Inactive,Pomelo_304147,train
burst_1,Pomelo,304148,Resting,Inactive,Pomelo_304148,train
burst_1,Pomelo,304149,Resting,Inactive,Pomelo_304149,train
burst_1,Pomelo,304150,Grooming actor,Active,Pomelo_304150,train
burst_1,Pomelo,304151,Walking,Active,Pomelo_304151,test
burst_1,Pomelo,304152,Eating,Active,Pomelo_304152,train
burst_1,Pomelo,304153,Resting,Inactive,Pomelo_304153,train
burst_1,Pomelo,304154,Walking,Active,Pomelo_304154,train
burst_1,Pomelo,304155,Eating,Active,Pomelo_304155,train
burst_1,Pomelo,304156,Walking,Active,Pomelo_304156,train
burst_1,Pomelo,304157,Resting,Inactive,Pomelo_304157,test
burst_1,Pomelo,304158,Walking,Active,Pomelo_304158,train
burst_1,Pomelo,304159,Resting,Inactive,Pomelo_304159,train
burst_1,Pomelo,320516,Resting,Inactive,Pomelo_320516,train
burst_1,Pomelo,320517,Eating,Active,Pomelo_320517,train
burst_1,Pomelo,320518,Remove,Remove,Pomelo_320518,test
burst_1,Pomelo,320519,Resting,Inactive,Pomelo_320519,train
burst_1,Pomelo,320520,Resting,Inactive,Pomelo_320520,test
burst_1,Pomelo,320521,Eating,Active,Pomelo_320521,test
burst_1,Pomelo,320522,Grooming actor,Active,Pomelo_320522,test
burst_1,Pomelo,320523,Resting,Inactive,Pomelo_320523,train
burst_1,Pomelo,320524,Resting,Inactive,Pomelo_320524,test
burst_1,Pomelo,320525,Eating,Active,Pomelo_320525,test
burst_1,Pomelo,320526,Eating,Active,Pomelo_320526,train
burst_1,Pomelo,320527,Eating,Active,Pomelo_320527,train
burst_1,Pomelo,320528,Eating,Active,Pomelo_320528,train
burst_1,Pomelo,320529,Eating,Active,Pomelo_320529,train
burst_1,Pomelo,320530,Eating,Active,Pomelo_320530,test
burst_1,Pomelo,320531,Eating,Active,Pomelo_320531,train
burst_1,Pomelo,320532,Eating,Active,Pomelo_320532,train
burst_1,Pomelo,320533,Eating,Active,Pomelo_320533,test
burst_1,Pomelo,320534,Eating,Active,Pomelo_320534,train
burst_1,Pomelo,320535,Eating,Active,Pomelo_320535,train
burst_1,Ratel,62328,Resting,Inactive,Ratel_62328,train
burst_1,Ratel,62329,Eating,Active,Ratel_62329,train
burst_1,Ratel,62330,Walking,Active,Ratel_62330,test
burst_1,Ratel,62331,Walking,Active,Ratel_62331,test
burst_1,Ratel,62332,Eating,Active,Ratel_62332,train
burst_1,Ratel,62333,Walking,Active,Ratel_62333,train
burst_1,Ratel,62362,Eating,Active,Ratel_62362,test
burst_1,Ratel,62363,Resting,Inactive,Ratel_62363,train
burst_1,Ratel,62364,Resting,Inactive,Ratel_62364,train
burst_1,Ratel,62405,Eating,Active,Ratel_62405,train
burst_1,Ratel,62406,Eating,Active,Ratel_62406,train
burst_1,Ratel,62463,Grooming receiver,Inactive,Ratel_62463,test
burst_1,Ratel,62464,Grooming receiver,Inactive,Ratel_62464,test
burst_1,Ratel,62465,Grooming receiver,Inactive,Ratel_62465,train
burst_1,Ratel,69060,Remove,Remove,Ratel_69060,train
burst_1,Ratel,69061,Remove,Remove,Ratel_69061,train
burst_1,Ratel,69062,Resting,Inactive,Ratel_69062,test
burst_1,Ratel,69063,Walking,Active,Ratel_69063,train
burst_1,Ratel,69064,Walking,Active,Ratel_69064,test
burst_1,Ratel,69065,Eating,Active,Ratel_69065,train
burst_1,Ratel,69066,Resting,Inactive,Ratel_69066,train
burst_1,Ratel,69067,Resting,Inactive,Ratel_69067,train
burst_1,Ratel,69068,Resting,Inactive,Ratel_69068,train
burst_1,Ratel,69069,Remove,Remove,Ratel_69069,train
burst_1,Ratel,69121,Walking,Active,Ratel_69121,train
burst_1,Ratel,69122,Eating,Active,Ratel_69122,train
burst_1,Ratel,69123,Eating,Active,Ratel_69123,train
burst_1,Ratel,73088,Resting,Inactive,Ratel_73088,test
burst_1,Ratel,73089,Resting,Inactive,Ratel_73089,train
burst_1,Ratel,73090,Eating,Active,Ratel_73090,train
burst_1,Ratel,73091,Walking,Active,Ratel_73091,test
burst_1,Ratel,89357,Resting,Inactive,Ratel_89357,train
burst_1,Ratel,89358,Resting,Inactive,Ratel_89358,test
burst_1,Ratel,89359,Resting,Inactive,Ratel_89359,train
burst_1,Ratel,89360,Sleeping,Inactive,Ratel_89360,test
burst_1,Ratel,89361,Remove,Remove,Ratel_89361,test
burst_1,Ratel,89362,Remove,Remove,Ratel_89362,test
burst_1,Ratel,89363,Sleeping,Inactive,Ratel_89363,train
burst_1,Ratel,89364,Sleeping,Inactive,Ratel_89364,train
burst_1,Ratel,89365,Sleeping,Inactive,Ratel_89365,train
burst_1,Ratel,89390,Resting,Inactive,Ratel_89390,train
burst_1,Ratel,89391,Grooming receiver,Inactive,Ratel_89391,test
burst_1,Ratel,89392,Grooming receiver,Inactive,Ratel_89392,train
burst_1,Ratel,89393,Grooming receiver,Inactive,Ratel_89393,test
burst_1,Ratel,89394,Grooming receiver,Inactive,Ratel_89394,train
burst_1,Ratel,89395,Grooming actor,Active,Ratel_89395,train
burst_1,Ratel,89396,Grooming actor,Active,Ratel_89396,train
burst_1,Ratel,89397,Self-scratching,Active,Ratel_89397,test
burst_1,Ratel,89461,Walking,Active,Ratel_89461,train
burst_1,Ratel,89462,Eating,Active,Ratel_89462,train
burst_1,Ratel,173912,Walking,Active,Ratel_173912,train
burst_1,Ratel,173913,Walking,Active,Ratel_173913,train
burst_1,Ratel,173914,Remove,Remove,Ratel_173914,train
burst_1,Ratel,173915,Remove,Remove,Ratel_173915,test
burst_1,Ratel,173916,Eating,Active,Ratel_173916,train
burst_1,Ratel,211953,Resting,Inactive,Ratel_211953,train
burst_1,Ratel,211954,Resting,Inactive,Ratel_211954,train
burst_1,Ratel,211955,Resting,Inactive,Ratel_211955,train
burst_1,Ratel,211956,Remove,Remove,Ratel_211956,train
burst_1,Ratel,211957,Remove,Remove,Ratel_211957,train
burst_1,Ratel,302319,Resting,Inactive,Ratel_302319,train
burst_1,Ratel,302320,Resting,Inactive,Ratel_302320,train
burst_1,Ratel,302321,Resting,Inactive,Ratel_302321,test
burst_1,Ratel,302322,Eating,Active,Ratel_302322,train
burst_1,Ratel,302323,Walking,Active,Ratel_302323,train
burst_1,Ratel,302324,Resting,Inactive,Ratel_302324,test
burst_1,Ratel,302325,Remove,Remove,Ratel_302325,train
burst_1,Ratel,302326,Eating,Active,Ratel_302326,train
burst_1,Ratel,302327,Eating,Active,Ratel_302327,train
burst_1,Ratel,302328,Eating,Active,Ratel_302328,train
burst_1,Ratel,302329,Eating,Active,Ratel_302329,test
burst_1,Ratel,302330,Eating,Active,Ratel_302330,test
burst_1,Ratel,302331,Eating,Active,Ratel_302331,test
burst_1,Ratel,302332,Eating,Active,Ratel_302332,test
burst_1,Ratel,302333,Eating,Active,Ratel_302333,test
burst_1,Ratel,302334,Eating,Active,Ratel_302334,train
burst_1,Ratel,302335,Eating,Active,Ratel_302335,train
burst_1,Ratel,302336,Eating,Active,Ratel_302336,train
