burst,Ind_ID,new_burst,attribution_merged,activity,id
burst_1,Nakhu,309707,Eating,Active,Nakhu_309707
burst_1,Nakhu,309711,Remove,Remove,Nakhu_309711
burst_1,Nakhu,309712,Eating,Active,Nakhu_309712
burst_1,Nakhu,309713,Remove,Remove,Nakhu_309713
burst_1,Nakhu,309714,Walking,Active,Nakhu_309714
burst_1,Nakhu,309715,Eating,Active,Nakhu_309715
burst_1,Nakhu,309716,Walking,Active,Nakhu_309716
burst_1,Nakhu,309717,Eating,Active,Nakhu_309717
burst_1,Nakhu,309718,Resting,Inactive,Nakhu_309718
burst_1,Nakhu,309719,Resting,Inactive,Nakhu_309719
burst_1,Nakhu,309720,Eating,Active,Nakhu_309720
burst_1,Nakhu,309721,Walking,Active,Nakhu_309721
burst_1,Nakhu,309722,Walking,Active,Nakhu_309722
burst_1,Nakhu,309723,Eating,Active,Nakhu_309723
burst_1,Nakhu,309724,Walking,Active,Nakhu_309724
burst_1,Nakhu,309725,Remove,Remove,Nakhu_309725
burst_1,Nakhu,309726,Remove,Remove,Nakhu_309726
burst_1,Nakhu,309727,Walking,Active,Nakhu_309727
burst_1,Nakhu,322355,Resting,Inactive,Nakhu_322355
burst_1,Nakhu,322356,Remove,Remove,Nakhu_322356
burst_1,Nakhu,322357,Resting,Inactive,Nakhu_322357
burst_1,Nakhu,322358,Eating,Active,Nakhu_322358
burst_1,Nakhu,322359,Eating,Active,Nakhu_322359
burst_1,Nakhu,322360,Eating,Active,Nakhu_322360
burst_1,Nakhu,322361,Eating,Active,Nakhu_322361
burst_1,Nakhu,322362,Remove,Remove,Nakhu_322362
burst_1,Nakhu,322363,Remove,Remove,Nakhu_322363
burst_1,Nakhu,322364,Remove,Remove,Nakhu_322364
burst_1,Nakhu,322365,Eating,Active,Nakhu_322365
burst_1,Nakhu,322366,Remove,Remove,Nakhu_322366
burst_1,Nakhu,322367,Eating,Active,Nakhu_322367
burst_1,Nakhu,322368,Eating,Active,Nakhu_322368
burst_1,Nakhu,322369,Resting,Inactive,Nakhu_322369
burst_1,Nakhu,322370,Resting,Inactive,Nakhu_322370
burst_1,Nakhu,322371,Resting,Inactive,Nakhu_322371
burst_1,Nakhu,322372,Resting,Inactive,Nakhu_322372
burst_1,Nakhu,322373,Eating,Active,Nakhu_322373
burst_1,Nakhu,322374,Eating,Active,Nakhu_322374
burst_1,Nakhu,326043,Resting,Inactive,Nakhu_326043
burst_1,Nakhu,326044,Eating,Active,Nakhu_326044
burst_1,Nakhu,326045,Eating,Active,Nakhu_326045
burst_1,Nakhu,326046,Eating,Active,Nakhu_326046
burst_1,Nakhu,326047,Eating,Active,Nakhu_326047
burst_1,Nakhu,326048,Resting,Inactive,Nakhu_326048
burst_1,Nakhu,326049,Eating,Active,Nakhu_326049
burst_1,Nakhu,326050,Resting,Inactive,Nakhu_326050
burst_1,Nakhu,326051,Resting,Inactive,Nakhu_326051
burst_1,Nakhu,326052,Resting,Inactive,Nakhu_326052
burst_1,Nakhu,326053,Resting,Inactive,Nakhu_326053
burst_1,Nakhu,326054,Walking,Active,Nakhu_326054
burst_1,Nakhu,326055,Walking,Active,Nakhu_326055
burst_1,Nakhu,326056,Self-scratching,Active,Nakhu_326056
burst_1,Nakhu,326057,Walking,Active,Nakhu_326057
burst_1,Nakhu,326058,Eating,Active,Nakhu_326058
burst_1,Nakhu,326059,Resting,Inactive,Nakhu_326059
burst_1,Nakhu,326060,Walking,Active,Nakhu_326060
burst_1,Nakhu,326061,Eating,Active,Nakhu_326061
burst_1,Nakhu,326062,Remove,Remove,Nakhu_326062
burst_1,Ndawanya,313688,Eating,Active,Ndawanya_313688
burst_1,Ndawanya,313689,Eating,Active,Ndawanya_313689
burst_1,Ndawanya,313690,Self-scratching,Active,Ndawanya_313690
burst_1,Ndawanya,313691,Eating,Active,Ndawanya_313691
burst_1,Ndawanya,313692,Eating,Active,Ndawanya_313692
burst_1,Ndawanya,313693,Remove,Remove,Ndawanya_313693
burst_1,Ndawanya,313694,Remove,Remove,Ndawanya_313694
burst_1,Ndawanya,313695,Remove,Remove,Ndawanya_313695
burst_1,Ndawanya,313696,Remove,Remove,Ndawanya_313696
burst_1,Ndawanya,313697,Resting,Inactive,Ndawanya_313697
burst_1,Ndawanya,313698,Walking,Active,Ndawanya_313698
burst_1,Ndawanya,313699,Eating,Active,Ndawanya_313699
burst_1,Ndawanya,313700,Resting,Inactive,Ndawanya_313700
burst_1,Ndawanya,313701,Eating,Active,Ndawanya_313701
burst_1,Ndawanya,313702,Remove,Remove,Ndawanya_313702
burst_1,Ndawanya,313703,Eating,Active,Ndawanya_313703
burst_1,Ndawanya,313704,Eating,Active,Ndawanya_313704
burst_1,Ndawanya,313705,Walking,Active,Ndawanya_313705
burst_1,Ndawanya,313706,Remove,Remove,Ndawanya_313706
burst_1,Ndawanya,313707,Eating,Active,Ndawanya_313707
burst_1,Ndawanya,342472,Eating,Active,Ndawanya_342472
burst_1,Ndawanya,342473,Eating,Active,Ndawanya_342473
burst_1,Ndawanya,342474,Remove,Remove,Ndawanya_342474
burst_1,Ndawanya,342475,Eating,Active,Ndawanya_342475
burst_1,Ndawanya,342476,Remove,Remove,Ndawanya_342476
burst_1,Ndawanya,342477,Eating,Active,Ndawanya_342477
burst_1,Ndawanya,342478,Eating,Active,Ndawanya_342478
burst_1,Ndawanya,342479,Resting,Inactive,Ndawanya_342479
burst_1,Ndawanya,342480,Resting,Inactive,Ndawanya_342480
burst_1,Ndawanya,342481,Walking,Active,Ndawanya_342481
burst_1,Ndawanya,342482,Remove,Remove,Ndawanya_342482
burst_1,Ndawanya,342483,Eating,Active,Ndawanya_342483
burst_1,Ndawanya,342484,Eating,Active,Ndawanya_342484
burst_1,Ndawanya,342485,Eating,Active,Ndawanya_342485
burst_1,Ndawanya,342486,Walking,Active,Ndawanya_342486
burst_1,Ndawanya,342487,Eating,Active,Ndawanya_342487
burst_1,Ndawanya,342488,Eating,Active,Ndawanya_342488
burst_1,Ndawanya,342489,Remove,Remove,Ndawanya_342489
burst_1,Ndawanya,342490,Eating,Active,Ndawanya_342490
burst_1,Ndawanya,342491,Eating,Active,Ndawanya_342491
burst_1,Okefenokee,70847,Remove,Remove,Okefenokee_70847
burst_1,Okefenokee,77460,Resting,Inactive,Okefenokee_77460
burst_1,Okefenokee,77461,Resting,Inactive,Okefenokee_77461
burst_1,Okefenokee,77462,Resting,Inactive,Okefenokee_77462
burst_1,Okefenokee,77463,Resting,Inactive,Okefenokee_77463
burst_1,Okefenokee,77565,Remove,Remove,Okefenokee_77565
burst_1,Okefenokee,79456,Eating,Active,Okefenokee_79456
burst_1,Okefenokee,79457,Resting,Inactive,Okefenokee_79457
burst_1,Okefenokee,79458,Resting,Inactive,Okefenokee_79458
burst_1,Okefenokee,79459,Resting,Inactive,Okefenokee_79459
burst_1,Okefenokee,79460,Remove,Remove,Okefenokee_79460
burst_1,Okefenokee,79461,Resting,Inactive,Okefenokee_79461
burst_1,Okefenokee,79528,Resting,Inactive,Okefenokee_79528
burst_1,Okefenokee,80479,Grooming actor,Active,Okefenokee_80479
burst_1,Okefenokee,80480,Grooming receiver,Inactive,Okefenokee_80480
burst_1,Okefenokee,80481,Resting,Inactive,Okefenokee_80481
burst_1,Okefenokee,93774,Walking,Active,Okefenokee_93774
burst_1,Okefenokee,93907,Eating,Active,Okefenokee_93907
burst_1,Okefenokee,93908,Walking,Active,Okefenokee_93908
burst_1,Okefenokee,93909,Grooming actor,Active,Okefenokee_93909
burst_1,Okefenokee,100584,Walking,Active,Okefenokee_100584
burst_1,Okefenokee,100585,Resting,Inactive,Okefenokee_100585
burst_1,Okefenokee,100586,Eating,Active,Okefenokee_100586
burst_1,Okefenokee,100587,Eating,Active,Okefenokee_100587
burst_1,Okefenokee,100588,Resting,Inactive,Okefenokee_100588
burst_1,Okefenokee,100589,Eating,Active,Okefenokee_100589
burst_1,Okefenokee,158309,Resting,Inactive,Okefenokee_158309
burst_1,Okefenokee,158310,Remove,Remove,Okefenokee_158310
burst_1,Okefenokee,158311,Resting,Inactive,Okefenokee_158311
burst_1,Okefenokee,158312,Resting,Inactive,Okefenokee_158312
burst_1,Okefenokee,158313,Resting,Inactive,Okefenokee_158313
burst_1,Okefenokee,158314,Eating,Active,Okefenokee_158314
burst_1,Okefenokee,158315,Eating,Active,Okefenokee_158315
burst_1,Okefenokee,179146,Running,Active,Okefenokee_179146
burst_1,Okefenokee,179152,Resting,Inactive,Okefenokee_179152
burst_1,Okefenokee,179153,Resting,Inactive,Okefenokee_179153
burst_1,Okefenokee,179154,Resting,Inactive,Okefenokee_179154
burst_1,Okefenokee,179155,Resting,Inactive,Okefenokee_179155
burst_1,Okefenokee,179156,Resting,Inactive,Okefenokee_179156
burst_1,Okefenokee,179157,Resting,Inactive,Okefenokee_179157
burst_1,Okefenokee,179160,Walking,Active,Okefenokee_179160
burst_1,Okefenokee,179161,Resting,Inactive,Okefenokee_179161
burst_1,Okefenokee,179162,Resting,Inactive,Okefenokee_179162
burst_1,Okefenokee,179163,Resting,Inactive,Okefenokee_179163
burst_1,Okefenokee,179164,Resting,Inactive,Okefenokee_179164
burst_1,Okefenokee,179165,Remove,Remove,Okefenokee_179165
burst_1,Pomelo,88553,Eating,Active,Pomelo_88553
burst_1,Pomelo,88554,Eating,Active,Pomelo_88554
burst_1,Pomelo,88555,Eating,Active,Pomelo_88555
burst_1,Pomelo,88556,Eating,Active,Pomelo_88556
burst_1,Pomelo,88557,Walking,Active,Pomelo_88557
burst_1,Pomelo,88558,Eating,Active,Pomelo_88558
burst_1,Pomelo,88559,Grooming actor,Active,Pomelo_88559
burst_1,Pomelo,88560,Resting,Inactive,Pomelo_88560
burst_1,Pomelo,88561,Eating,Active,Pomelo_88561
burst_1,Pomelo,88570,Eating,Active,Pomelo_88570
burst_1,Pomelo,88571,Eating,Active,Pomelo_88571
burst_1,Pomelo,88572,Eating,Active,Pomelo_88572
burst_1,Pomelo,88573,Walking,Active,Pomelo_88573
burst_1,Pomelo,142122,Remove,Remove,Pomelo_142122
burst_1,Pomelo,142123,Remove,Remove,Pomelo_142123
burst_1,Pomelo,142124,Remove,Remove,Pomelo_142124
burst_1,Pomelo,142125,Eating,Active,Pomelo_142125
burst_1,Pomelo,142126,Remove,Remove,Pomelo_142126
burst_1,Pomelo,142127,Remove,Remove,Pomelo_142127
burst_1,Pomelo,142128,Remove,Remove,Pomelo_142128
burst_1,Pomelo,142129,Remove,Remove,Pomelo_142129
burst_1,Pomelo,160490,Remove,Remove,Pomelo_160490
burst_1,Pomelo,160491,Resting,Inactive,Pomelo_160491
burst_1,Pomelo,160492,Resting,Inactive,Pomelo_160492
burst_1,Pomelo,160493,Resting,Inactive,Pomelo_160493
burst_1,Pomelo,160494,Resting,Inactive,Pomelo_160494
burst_1,Pomelo,160495,Remove,Remove,Pomelo_160495
burst_1,Pomelo,160496,Remove,Remove,Pomelo_160496
burst_1,Pomelo,160497,Remove,Remove,Pomelo_160497
burst_1,Pomelo,160498,Eating,Active,Pomelo_160498
burst_1,Pomelo,160499,Remove,Remove,Pomelo_160499
burst_1,Pomelo,160500,Remove,Remove,Pomelo_160500
burst_1,Pomelo,160504,Remove,Remove,Pomelo_160504
burst_1,Pomelo,161586,Resting,Inactive,Pomelo_161586
burst_1,Pomelo,161587,Eating,Active,Pomelo_161587
burst_1,Pomelo,161589,Eating,Active,Pomelo_161589
burst_1,Pomelo,161590,Eating,Active,Pomelo_161590
burst_1,Pomelo,161591,Eating,Active,Pomelo_161591
burst_1,Pomelo,161592,Remove,Remove,Pomelo_161592
burst_1,Pomelo,300225,Resting,Inactive,Pomelo_300225
burst_1,Pomelo,300226,Resting,Inactive,Pomelo_300226
burst_1,Pomelo,300227,Resting,Inactive,Pomelo_300227
burst_1,Pomelo,300228,Remove,Remove,Pomelo_300228
burst_1,Pomelo,300229,Resting,Inactive,Pomelo_300229
burst_1,Pomelo,300230,Resting,Inactive,Pomelo_300230
burst_1,Pomelo,300231,Walking,Active,Pomelo_300231
burst_1,Pomelo,300232,Eating,Active,Pomelo_300232
burst_1,Pomelo,300233,Resting,Inactive,Pomelo_300233
burst_1,Pomelo,300234,Eating,Active,Pomelo_300234
burst_1,Pomelo,300235,Remove,Remove,Pomelo_300235
burst_1,Pomelo,300236,Remove,Remove,Pomelo_300236
burst_1,Pomelo,300237,Walking,Active,Pomelo_300237
burst_1,Pomelo,300238,Walking,Active,Pomelo_300238
burst_1,Pomelo,300239,Eating,Active,Pomelo_300239
burst_1,Pomelo,300240,Resting,Inactive,Pomelo_300240
burst_1,Pomelo,300241,Resting,Inactive,Pomelo_300241
burst_1,Pomelo,300242,Resting,Inactive,Pomelo_300242
burst_1,Pomelo,300243,Eating,Active,Pomelo_300243
burst_1,Pomelo,300244,Remove,Remove,Pomelo_300244
burst_1,Pomelo,300245,Remove,Remove,Pomelo_300245
burst_1,Pomelo,304140,Grooming receiver,Inactive,Pomelo_304140
burst_1,Pomelo,304141,Grooming receiver,Inactive,Pomelo_304141
burst_1,Pomelo,304142,Resting,Inactive,Pomelo_304142
burst_1,Pomelo,304143,Resting,Inactive,Pomelo_304143
burst_1,Pomelo,304144,Remove,Remove,Pomelo_304144
burst_1,Pomelo,304145,Remove,Remove,Pomelo_304145
burst_1,Pomelo,304146,Remove,Remove,Pomelo_304146
burst_1,Pomelo,304147,Resting,Inactive,Pomelo_304147
burst_1,Pomelo,304148,Resting,Inactive,Pomelo_304148
burst_1,Pomelo,304149,Resting,Inactive,Pomelo_304149
burst_1,Pomelo,304150,Grooming actor,Active,Pomelo_304150
burst_1,Pomelo,304151,Walking,Active,Pomelo_304151
burst_1,Pomelo,304152,Eating,Active,Pomelo_304152
burst_1,Pomelo,304153,Resting,Inactive,Pomelo_304153
burst_1,Pomelo,304154,Walking,Active,Pomelo_304154
burst_1,Pomelo,304155,Eating,Active,Pomelo_304155
burst_1,Pomelo,304156,Walking,Active,Pomelo_304156
burst_1,Pomelo,304157,Resting,Inactive,Pomelo_304157
burst_1,Pomelo,304158,Walking,Active,Pomelo_304158
burst_1,Pomelo,304159,Resting,Inactive,Pomelo_304159
burst_1,Pomelo,320516,Resting,Inactive,Pomelo_320516
burst_1,Pomelo,320517,Eating,Active,Pomelo_320517
burst_1,Pomelo,320518,Remove,Remove,Pomelo_320518
burst_1,Pomelo,320519,Resting,Inactive,Pomelo_320519
burst_1,Pomelo,320520,Resting,Inactive,Pomelo_320520
burst_1,Pomelo,320521,Eating,Active,Pomelo_320521
burst_1,Pomelo,320522,Grooming actor,Active,Pomelo_320522
burst_1,Pomelo,320523,Resting,Inactive,Pomelo_320523
burst_1,Pomelo,320524,Resting,Inactive,Pomelo_320524
burst_1,Pomelo,320525,Eating,Active,Pomelo_320525
burst_1,Pomelo,320526,Eating,Active,Pomelo_320526
burst_1,Pomelo,320527,Eating,Active,Pomelo_320527
burst_1,Pomelo,320528,Eating,Active,Pomelo_320528
burst_1,Pomelo,320529,Eating,Active,Pomelo_320529
burst_1,Pomelo,320530,Eating,Active,Pomelo_320530
burst_1,Pomelo,320531,Eating,Active,Pomelo_320531
burst_1,Pomelo,320532,Eating,Active,Pomelo_320532
burst_1,Pomelo,320533,Eating,Active,Pomelo_320533
burst_1,Pomelo,320534,Eating,Active,Pomelo_320534
burst_1,Pomelo,320535,Eating,Active,Pomelo_320535
burst_1,Ratel,62328,Resting,Inactive,Ratel_62328
burst_1,Ratel,62329,Eating,Active,Ratel_62329
burst_1,Ratel,62330,Walking,Active,Ratel_62330
burst_1,Ratel,62331,Walking,Active,Ratel_62331
burst_1,Ratel,62332,Eating,Active,Ratel_62332
burst_1,Ratel,62333,Walking,Active,Ratel_62333
burst_1,Ratel,62362,Eating,Active,Ratel_62362
burst_1,Ratel,62363,Resting,Inactive,Ratel_62363
burst_1,Ratel,62364,Resting,Inactive,Ratel_62364
burst_1,Ratel,62405,Eating,Active,Ratel_62405
burst_1,Ratel,62406,Eating,Active,Ratel_62406
burst_1,Ratel,62463,Grooming receiver,Inactive,Ratel_62463
burst_1,Ratel,62464,Grooming receiver,Inactive,Ratel_62464
burst_1,Ratel,62465,Grooming receiver,Inactive,Ratel_62465
burst_1,Ratel,69060,Remove,Remove,Ratel_69060
burst_1,Ratel,69061,Remove,Remove,Ratel_69061
burst_1,Ratel,69062,Resting,Inactive,Ratel_69062
burst_1,Ratel,69063,Walking,Active,Ratel_69063
burst_1,Ratel,69064,Walking,Active,Ratel_69064
burst_1,Ratel,69065,Eating,Active,Ratel_69065
burst_1,Ratel,69066,Resting,Inactive,Ratel_69066
burst_1,Ratel,69067,Resting,Inactive,Ratel_69067
burst_1,Ratel,69068,Resting,Inactive,Ratel_69068
burst_1,Ratel,69069,Remove,Remove,Ratel_69069
burst_1,Ratel,69121,Walking,Active,Ratel_69121
burst_1,Ratel,69122,Eating,Active,Ratel_69122
burst_1,Ratel,69123,Eating,Active,Ratel_69123
burst_1,Ratel,73088,Resting,Inactive,Ratel_73088
burst_1,Ratel,73089,Resting,Inactive,Ratel_73089
burst_1,Ratel,73090,Eating,Active,Ratel_73090
burst_1,Ratel,73091,Walking,Active,Ratel_73091
burst_1,Ratel,89357,Resting,Inactive,Ratel_89357
burst_1,Ratel,89358,Resting,Inactive,Ratel_89358
burst_1,Ratel,89359,Resting,Inactive,Ratel_89359
burst_1,Ratel,89360,Sleeping,Inactive,Ratel_89360
burst_1,Ratel,89361,Remove,Remove,Ratel_89361
burst_1,Ratel,89362,Remove,Remove,Ratel_89362
burst_1,Ratel,89363,Sleeping,Inactive,Ratel_89363
burst_1,Ratel,89364,Sleeping,Inactive,Ratel_89364
burst_1,Ratel,89365,Sleeping,Inactive,Ratel_89365
burst_1,Ratel,89390,Resting,Inactive,Ratel_89390
burst_1,Ratel,89391,Grooming receiver,Inactive,Ratel_89391
burst_1,Ratel,89392,Grooming receiver,Inactive,Ratel_89392
burst_1,Ratel,89393,Grooming receiver,Inactive,Ratel_89393
burst_1,Ratel,89394,Grooming receiver,Inactive,Ratel_89394
burst_1,Ratel,89395,Grooming actor,Active,Ratel_89395
burst_1,Ratel,89396,Grooming actor,Active,Ratel_89396
burst_1,Ratel,89397,Self-scratching,Active,Ratel_89397
burst_1,Ratel,89461,Walking,Active,Ratel_89461
burst_1,Ratel,89462,Eating,Active,Ratel_89462
burst_1,Ratel,173912,Walking,Active,Ratel_173912
burst_1,Ratel,173913,Walking,Active,Ratel_173913
burst_1,Ratel,173914,Remove,Remove,Ratel_173914
burst_1,Ratel,173915,Remove,Remove,Ratel_173915
burst_1,Ratel,173916,Eating,Active,Ratel_173916
burst_1,Ratel,211953,Resting,Inactive,Ratel_211953
burst_1,Ratel,211954,Resting,Inactive,Ratel_211954
burst_1,Ratel,211955,Resting,Inactive,Ratel_211955
burst_1,Ratel,211956,Remove,Remove,Ratel_211956
burst_1,Ratel,211957,Remove,Remove,Ratel_211957
burst_1,Ratel,302319,Resting,Inactive,Ratel_302319
burst_1,Ratel,302320,Resting,Inactive,Ratel_302320
burst_1,Ratel,302321,Resting,Inactive,Ratel_302321
burst_1,Ratel,302322,Eating,Active,Ratel_302322
burst_1,Ratel,302323,Walking,Active,Ratel_302323
burst_1,Ratel,302324,Resting,Inactive,Ratel_302324
burst_1,Ratel,302325,Remove,Remove,Ratel_302325
burst_1,Ratel,302326,Eating,Active,Ratel_302326
burst_1,Ratel,302327,Eating,Active,Ratel_302327
burst_1,Ratel,302328,Eating,Active,Ratel_302328
burst_1,Ratel,302329,Eating,Active,Ratel_302329
burst_1,Ratel,302330,Eating,Active,Ratel_302330
burst_1,Ratel,302331,Eating,Active,Ratel_302331
burst_1,Ratel,302332,Eating,Active,Ratel_302332
burst_1,Ratel,302333,Eating,Active,Ratel_302333
burst_1,Ratel,302334,Eating,Active,Ratel_302334
burst_1,Ratel,302335,Eating,Active,Ratel_302335
burst_1,Ratel,302336,Eating,Active,Ratel_302336
burst_1,Ratel,302337,Eating,Active,Ratel_302337
burst_1,Ratel,302338,Eating,Active,Ratel_302338
burst_1,Seychelles,70927,Walking,Active,Seychelles_70927
burst_1,Seychelles,70928,Walking,Active,Seychelles_70928
burst_1,Seychelles,70929,Remove,Remove,Seychelles_70929
burst_1,Seychelles,70930,Running,Active,Seychelles_70930
burst_1,Seychelles,70931,Eating,Active,Seychelles_70931
burst_1,Seychelles,70932,Eating,Active,Seychelles_70932
burst_1,Seychelles,70933,Walking,Active,Seychelles_70933
burst_1,Seychelles,70934,Eating,Active,Seychelles_70934
burst_1,Seychelles,70935,Running,Active,Seychelles_70935
burst_1,Seychelles,158411,Resting,Inactive,Seychelles_158411
burst_1,Seychelles,158412,Resting,Inactive,Seychelles_158412
burst_1,Seychelles,158413,Remove,Remove,Seychelles_158413
burst_1,Seychelles,158414,Remove,Remove,Seychelles_158414
burst_1,Seychelles,158415,Resting,Inactive,Seychelles_158415
burst_1,Seychelles,215700,Eating,Active,Seychelles_215700
burst_1,Seychelles,215701,Eating,Active,Seychelles_215701
burst_1,Seychelles,215702,Remove,Remove,Seychelles_215702
burst_1,Seychelles,215703,Resting,Inactive,Seychelles_215703
burst_1,Seychelles,215704,Walking,Active,Seychelles_215704
burst_1,Seychelles,215705,Remove,Remove,Seychelles_215705
burst_1,Seychelles,224279,Eating,Active,Seychelles_224279
burst_1,Seychelles,224280,Eating,Active,Seychelles_224280
burst_1,Seychelles,224281,Eating,Active,Seychelles_224281
burst_1,Seychelles,224282,Eating,Active,Seychelles_224282
burst_1,Seychelles,224283,Eating,Active,Seychelles_224283
burst_1,Seychelles,224284,Eating,Active,Seychelles_224284
burst_1,Seychelles,224285,Eating,Active,Seychelles_224285
burst_1,Seychelles,224286,Eating,Active,Seychelles_224286
burst_1,Seychelles,224287,Eating,Active,Seychelles_224287
burst_1,Seychelles,224288,Eating,Active,Seychelles_224288
burst_1,Seychelles,224289,Resting,Inactive,Seychelles_224289
burst_1,Seychelles,224290,Resting,Inactive,Seychelles_224290
burst_1,Seychelles,224291,Remove,Remove,Seychelles_224291
burst_1,Seychelles,224292,Remove,Remove,Seychelles_224292
burst_1,Seychelles,224293,Remove,Remove,Seychelles_224293
burst_1,Seychelles,224294,Remove,Remove,Seychelles_224294
burst_1,Seychelles,224295,Remove,Remove,Seychelles_224295
burst_1,Seychelles,224296,Remove,Remove,Seychelles_224296
burst_1,Seychelles,224297,Resting,Inactive,Seychelles_224297
burst_1,Seychelles,224298,Resting,Inactive,Seychelles_224298
burst_1,Seychelles,224299,Remove,Remove,Seychelles_224299
burst_1,Seychelles,224300,Remove,Remove,Seychelles_224300
burst_1,Seychelles,224301,Remove,Remove,Seychelles_224301
burst_1,Seychelles,224302,Remove,Remove,Seychelles_224302
burst_1,Seychelles,224303,Remove,Remove,Seychelles_224303
burst_1,Seychelles,224304,Remove,Remove,Seychelles_224304
burst_1,Seychelles,224305,Walking,Active,Seychelles_224305
burst_1,Seychelles,224306,Resting,Inactive,Seychelles_224306
burst_1,Seychelles,224307,Resting,Inactive,Seychelles_224307
burst_1,Seychelles,224308,Resting,Inactive,Seychelles_224308
burst_1,Seychelles,224309,Remove,Remove,Seychelles_224309
burst_1,Seychelles,224310,Resting,Inactive,Seychelles_224310
burst_1,Seychelles,224311,Remove,Remove,Seychelles_224311
burst_1,Seychelles,224312,Remove,Remove,Seychelles_224312
burst_1,Seychelles,224313,Remove,Remove,Seychelles_224313
burst_1,Seychelles,224314,Remove,Remove,Seychelles_224314
burst_1,Seychelles,224315,Remove,Remove,Seychelles_224315
burst_1,Seychelles,224316,Remove,Remove,Seychelles_224316
burst_1,Seychelles,224317,Remove,Remove,Seychelles_224317
burst_1,Seychelles,238962,Resting,Inactive,Seychelles_238962
burst_1,Seychelles,238963,Eating,Active,Seychelles_238963
burst_1,Seychelles,238964,Eating,Active,Seychelles_238964
burst_1,Seychelles,238965,Resting,Inactive,Seychelles_238965
burst_1,Seychelles,238966,Eating,Active,Seychelles_238966
burst_1,Seychelles,238967,Eating,Active,Seychelles_238967
burst_1,Seychelles,238968,Eating,Active,Seychelles_238968
burst_1,Seychelles,238969,Eating,Active,Seychelles_238969
burst_1,Seychelles,299309,Grooming actor,Active,Seychelles_299309
burst_1,Seychelles,299310,Remove,Remove,Seychelles_299310
burst_1,Seychelles,299311,Remove,Remove,Seychelles_299311
burst_1,Seychelles,299312,Remove,Remove,Seychelles_299312
burst_1,Seychelles,299313,Resting,Inactive,Seychelles_299313
burst_1,Seychelles,299314,Remove,Remove,Seychelles_299314
burst_1,Seychelles,299315,Resting,Inactive,Seychelles_299315
